split,filename,titulo,etiquetas_rostro,etiquetas_cabello,etiquetas_otras,clases_idx,analisis,page_url,imagen_local
train,josh-hartnett-hair__00.jpg,Josh Hartnett Hair,Round Face Shape,Fine|Straight,Celebrity|Classic|Fringe|Side Part,14|1|5,"He’s a former early noughties heartthrob who clearly has a portrait in the attic – but Josh Hartnett’sfine,side-partedhair with longfringehas definitely helped him hold back the years.",https://manforhimself.com/mens-hairstyles/josh-hartnett-hair/,dataset_cryai/images/josh-hartnett-hair__00.jpg
train,suga-from-bts-mid-length-mullet__00.jpg,Suga From Bts Mid Length Mullet,Oval Face Shape,Medium|Straight,Asian Hair|Celebrity|Mullet|Scissor Cut,12|2|5,"SUGA from BTS’mid-lengthmulletmight be seriously on trend with Gen Z-ers and young millennials, but it’s the most grown up look yet for the baby-faced boybander. (He’s 29! Oh to havethat skin).",https://manforhimself.com/mens-hairstyles/suga-from-bts-mid-length-mullet/,dataset_cryai/images/suga-from-bts-mid-length-mullet__00.jpg
train,dev-patel-hair-textured-wavy-hairstyle__00.jpg,Dev Patel Hair Textured Wavy Hairstyle,Oval Face Shape,Medium|Texture|Wavy,Celebrity,12|2|6|8,"Dev Pate’s hairstyle is all about embracing natural waves and volume, creating a relaxed, modern aesthetic. The slightlydisheveledappearance adds character, while the well-shaped cut ensures the hair doesn’t look unkempt. It’s a versatile style that works well for both casual and formal occasions.",https://manforhimself.com/mens-hairstyles/dev-patel-hair-textured-wavy-hairstyle/,dataset_cryai/images/dev-patel-hair-textured-wavy-hairstyle__00.jpg
train,marvin-humes-buzz-cut-with-neat-beard__00.jpg,Marvin Humes Buzz Cut With Neat Beard,Oval Face Shape,,Afro|Black|Buzz Cut|Celebrity|Classic,12,"It’s hard to go wrong with this Marvin Humesbuzz cut– it works for almost anyone. The downside? If you’re self conscious about any of your features, it gives you nowhere to hide.",https://manforhimself.com/mens-hairstyles/marvin-humes-buzz-cut-with-neat-beard/,dataset_cryai/images/marvin-humes-buzz-cut-with-neat-beard__00.jpg
train,james-marsden-short-textured-haircut__00.jpg,James Marsden Short Textured Haircut,Oval Face Shape,Medium|Texture|Wavy,Brown|Celebrity,12|2|6|8,"James Marsden’sshort,texturedhaircut isn’t going to set the world on fire for being edgy or groundbreaking.",https://manforhimself.com/mens-hairstyles/james-marsden-short-textured-haircut/,dataset_cryai/images/james-marsden-short-textured-haircut__00.jpg
train,jon-kortajarena-textured-dyed-blonde-hair__00.jpg,Jon Kortajarena Textured Dyed Blonde Hair,Oval Face Shape,Texture,Blonde|Celebrity|Dyed|Quiff,12|6,"His face and his hair are his fortune (he’s modelled for everyone from Versace and Tom Ford to H&M and Zara), so MFH was surprised to see Jon Kortajarena with thistextureddyedblondehair instead of his classic, dark-brownquiff.",https://manforhimself.com/mens-hairstyles/jon-kortajarena-textured-dyed-blonde-hair/,dataset_cryai/images/jon-kortajarena-textured-dyed-blonde-hair__00.jpg
train,skread-french-crop-with-low-taper-fade__00.jpg,Skread French Crop With Low Taper Fade,Oval Face Shape,Short|Texture,Blonde|Celebrity|French Crop|Fringe,12|4|6,"Although MFH doesn’t think he purposely went for a haircut that was named after his country of birth, Skread’sFrench cropwith lowtaperfadehas that typically pared-back-but-cool vibe our Gallic friends are renowned for.",https://manforhimself.com/mens-hairstyles/skread-french-crop-with-low-taper-fade/,dataset_cryai/images/skread-french-crop-with-low-taper-fade__00.jpg
train,machine-gun-kelly-textured-pink-hairstyle__00.jpeg,Machine Gun Kelly Textured Pink Hairstyle,Oval Face Shape,Texture|Wavy,Celebrity|Dyed,12|6|8,MFH has called it – Rapper Machine Gun Kelly’stexturedpinkhairstyle is his best look yet.,https://manforhimself.com/mens-hairstyles/machine-gun-kelly-textured-pink-hairstyle/,dataset_cryai/images/machine-gun-kelly-textured-pink-hairstyle__00.jpeg
train,eddie-redmayne-heavily-textured-brushed-forward-hairstyle__00.jpg,Eddie Redmayne Heavily Textured Brushed Forward Hairstyle,Oval Face Shape,Straight|Texture|Thick,Celebrity,12|5|6|7,"Eddie Redmayne’sheavily textured, brushed forward hairstyle is a fun, boyish look that works well with his revamped, more edgy red carpet fashion style.",https://manforhimself.com/mens-hairstyles/eddie-redmayne-heavily-textured-brushed-forward-hairstyle/,dataset_cryai/images/eddie-redmayne-heavily-textured-brushed-forward-hairstyle__00.jpg
train,tobi-lou-long-afro-styled-bunches__00.jpg,Tobi Lou Long Afro Styled Bunches,Oval Face Shape,Curly|Texture,Afro|Black|Celebrity|Coarse,12|0|6,"Only rapper and TikTok sensation Tobi Lou could sport bunches and still look cool. This might be a hard one to pull off for the average man but if you’ve got medium to longAfrohair, why not give Tobi Lou’s look a go?",https://manforhimself.com/mens-hairstyles/tobi-lou-long-afro-styled-bunches/,dataset_cryai/images/tobi-lou-long-afro-styled-bunches__00.jpg
train,adam-driver-medium-length-wavy-hairstyle__00.jpeg,Adam Driver Medium Length Wavy Hairstyle,Long|Rectangle Face Shape,Texture|Wavy,Black|Celebrity,10|13|6|8,"Adam Driver’smedium lengthwavyhairstyle is a flattering length and shape for his rectangular face shape, and softens his angular features.",https://manforhimself.com/mens-hairstyles/adam-driver-medium-length-wavy-hairstyle/,dataset_cryai/images/adam-driver-medium-length-wavy-hairstyle__00.jpeg
train,declan-mckenna-wavy-modern-mullet-with-undercut__00.jpg,Declan Mckenna Wavy Modern Mullet With Undercut,Oval Face Shape,Medium|Texture|Thick|Wavy,Brown|Celebrity|Mullet|Undercut,12|2|6|7|8,Declan McKenna’swavymodern mulletwithundercutis the perfect way to make the most of his thick hair – while giving it a seriously fashion forward look.,https://manforhimself.com/mens-hairstyles/declan-mckenna-wavy-modern-mullet-with-undercut/,dataset_cryai/images/declan-mckenna-wavy-modern-mullet-with-undercut__00.jpg
train,ryan-reynolds-medium-length-formal-hairstyle__00.jpg,Ryan Reynolds Medium Length Formal Hairstyle,Diamond Face Shape,Medium|Short|Straight|Thick,Celebrity|Ryan Reynolds,9|2|4|5|7,"It certainly helps when you have a face like Ryan Reynolds, but this hairstyle is for any guy that wants to look effortlessly chic. A classic style with undone texture in the top.",https://manforhimself.com/mens-hairstyles/ryan-reynolds-medium-length-formal-hairstyle/,dataset_cryai/images/ryan-reynolds-medium-length-formal-hairstyle__00.jpg
train,tom-holland-short-curly-hairstyle__00.jpg,Tom Holland Short Curly Hairstyle,Triangle Face Shape,Curly|Medium|Short|Wavy,Celebrity|Classic|Scissor Cut,16|0|2|4|8,"Tom Holland’s short,curlyhairstyle isn’t something we see often.",https://manforhimself.com/mens-hairstyles/tom-holland-short-curly-hairstyle/,dataset_cryai/images/tom-holland-short-curly-hairstyle__00.jpg
train,steven-yeun-medium-length-hair-swept-back__00.jpg,Steven Yeun Medium Length Hair Swept Back,Round Face Shape,Medium|Thick,Asian|Classic|Quiff,14|2|7,Steven Yeun’s swept backquiffis a winning look for those with both thick and fine hair. You can add height and volume withmousseand control any flyaways withpomade.,https://manforhimself.com/mens-hairstyles/steven-yeun-medium-length-hair-swept-back/,dataset_cryai/images/steven-yeun-medium-length-hair-swept-back__00.jpg
train,adam-dimarco-short-curly-hairstyle__00.jpg,Adam Dimarco Short Curly Hairstyle,Oval Face Shape,Curly|Texture|Thick,Brown|Celebrity,12|0|6|7,Adam DiMarco’s shortcurly hairstyleis a sure sign of the American actor’s Italian roots.,https://manforhimself.com/mens-hairstyles/adam-dimarco-short-curly-hairstyle/,dataset_cryai/images/adam-dimarco-short-curly-hairstyle__00.jpg
train,chris-hemsworth-quiff-with-widows-peak__00.jpg,Chris Hemsworth Quiff With Widows Peak,Diamond Face Shape,Short,Celebrity|Classic|Fade|Quiff|Scissor Cut|Widow's Peak,9|4,"Chris Hemsworth’squiffwithwidow’s peakis a classic, stylish look for the 38 year old.",https://manforhimself.com/mens-hairstyles/chris-hemsworth-quiff-with-widows-peak/,dataset_cryai/images/chris-hemsworth-quiff-with-widows-peak__00.jpg
train,brooklyn-beckham-messy-textured-hairstyle__00.jpg,Brooklyn Beckham Messy Textured Hairstyle,Oval Face Shape,Medium|Straight|Texture,Brown|Celebrity|Scissor Cut,12|2|5|6,Brooklyn Beckham’smessytexturedhairstyle is the latest look he debuted on social media recently.,https://manforhimself.com/mens-hairstyles/brooklyn-beckham-messy-textured-hairstyle/,dataset_cryai/images/brooklyn-beckham-messy-textured-hairstyle__00.jpg
train,archie-madekwe-two-strand-twists-with-low-fade__00.jpeg,Archie Madekwe Two Strand Twists With Low Fade,Oval Face Shape,Medium|Texture,Afro|Celebrity|Fade,12|2|6,"Archie Madekwe’s two-strandtwistsnot only look fantastic, but this technique is also a great protective hairstyle forAfrohair.",https://manforhimself.com/mens-hairstyles/archie-madekwe-two-strand-twists-with-low-fade/,dataset_cryai/images/archie-madekwe-two-strand-twists-with-low-fade__00.jpeg
train,colman-domingo-cropped-afro-with-high-fade__00.jpg,Colman Domingo Cropped Afro With High Fade,Round Face Shape,Short|Texture|Thick,Afro|Black|Celebrity|crop|Fade,14|4|6|7,Colman Domingo’s croppedAfrowith highfadeis a departure fromhis previous look– also deeply stylish – which  featured a hard side parting in his tapered Afro.,https://manforhimself.com/mens-hairstyles/colman-domingo-cropped-afro-with-high-fade/,dataset_cryai/images/colman-domingo-cropped-afro-with-high-fade__00.jpg
train,classic-side-part__00.jpg,Classic Side Part,Diamond Face Shape,Normal|Short|Straight,Classic|Colin Petrie,9|3|4|5,"A classic that will never go out of fashion. A strong side part with volume in the front. Go for gloss with awaxorpomade, or matte with aclay.",https://manforhimself.com/mens-hairstyles/classic-side-part/,dataset_cryai/images/classic-side-part__00.jpg
train,penn-badgley-shoulder-length-curly-hair__00.jpg,Penn Badgley Shoulder Length Curly Hair,Long|Oval Face Shape,Curly|Thick,Beard|Celebrity|Scissor Cut,10|12|0|7,Penn Badgley’sshoulder lengthcurly hairstyle is a slightly longer version of what he has in the current season ofYou(spoiler alert) when he goes on the run.,https://manforhimself.com/mens-hairstyles/penn-badgley-shoulder-length-curly-hair/,dataset_cryai/images/penn-badgley-shoulder-length-curly-hair__00.jpg
train,jxdn-medium-length-hair-with-floppy-fringe__00.jpg,Jxdn Medium Length Hair With Floppy Fringe,Square Face Shape,Fine|Medium|Straight,90s Throwback|Brown|Celebrity|Fringe,15|1|2|5,Uber TikTok star and singer Jxdn’smedium length hairwithfloppy fringelooks like he might have given it a serious going over with the straighteners in the 2nd photo.,https://manforhimself.com/mens-hairstyles/jxdn-medium-length-hair-with-floppy-fringe/,dataset_cryai/images/jxdn-medium-length-hair-with-floppy-fringe__00.jpg
train,usher-bright-orange-dyed-afro-hair-with-360-waves__00.jpg,Usher Bright Orange Dyed Afro Hair With 360 Waves,Round Face Shape,Texture|Thick|Wavy,Afro|Celebrity|Dyed,14|6|7|8,Usher’s latest lewk – a bright orangedyedAfrohair with 360 waves – is a definite show stopper.,https://manforhimself.com/mens-hairstyles/usher-bright-orange-dyed-afro-hair-with-360-waves/,dataset_cryai/images/usher-bright-orange-dyed-afro-hair-with-360-waves__00.jpg
train,troye-sivan-hairstyle-curly-textured-fringe-hairstyle__00.jpg,Troye Sivan Hairstyle Curly Textured Fringe Hairstyle,Square Face Shape,Curly,Blonde|Celebrity|Dyed|Fringe,15|0,"Troye Sivan’s hairstyle blends retro influences with contemporary styling, making it perfect for those wanting to push style boundaries while keeping things wearable. The definedcurlsand layeredfringedraw attention to the eyes and soften angular features – great for square or rectangle face shapes. It’s a bold yet approachable look that’ll resonate with creative professionals who favour individuality and movement in their hair.",https://manforhimself.com/mens-hairstyles/troye-sivan-hairstyle-curly-textured-fringe-hairstyle/,dataset_cryai/images/troye-sivan-hairstyle-curly-textured-fringe-hairstyle__00.jpg
train,mark-ruffalo-short-grey-curly-haircut__00.jpeg,Mark Ruffalo Short Grey Curly Haircut,Round Face Shape,Curly|Short|Texture,Celebrity|Grey,14|0|4|6,Hollywood favouriteMark Ruffalolets his natural texture do the talking with this simple-yet-sophisticatedshortcurly hairstyle.,https://manforhimself.com/mens-hairstyles/mark-ruffalo-short-grey-curly-haircut/,dataset_cryai/images/mark-ruffalo-short-grey-curly-haircut__00.jpeg
train,lando-norris-hair-curly-tapered-hairstyle__00.jpg,Lando Norris Hair Curly Tapered Hairstyle,Oval Face Shape,Curly|Short|Texture,Celebrity|Classic|taper,12|0|4|6,There’s something refreshing aboutF1 driver Lando Norris’hair —and not in an ‘I use six styling products and have a hairstylist who travels with me’ kind of way.,https://manforhimself.com/mens-hairstyles/lando-norris-hair-curly-tapered-hairstyle/,dataset_cryai/images/lando-norris-hair-curly-tapered-hairstyle__00.jpg
train,damian-hurley-long-hair-with-centre-parting__00.jpg,Damian Hurley Long Hair With Centre Parting,Long|Triangle Face Shape,Wavy,Brown|Celebrity|Scissor Cut,10|16|8,"Damian Hurley’slong hairwithcentre partingis the ultimate ‘because I’m worth it’ hairstyle, no? MFH thinks those lush lengths are just make for flicking around.",https://manforhimself.com/mens-hairstyles/damian-hurley-long-hair-with-centre-parting/,dataset_cryai/images/damian-hurley-long-hair-with-centre-parting__00.jpg
train,gareth-bale-long-hair-with-man-bun-and-undercut__00.jpg,Gareth Bale Long Hair With Man Bun And Undercut,Long|Oval Face Shape,Fine|Straight,Celebrity|Thinning|Undercut,10|12|1|5,"Gareth Bale’slong hairwithman bunandundercutis an acquired taste, but it almost seems like it could be a ‘security blanket’ hairstyle for the Welsh winger. Because rumour has it he keeps it that length to cover a balding area at the back of his head.",https://manforhimself.com/mens-hairstyles/gareth-bale-long-hair-with-man-bun-and-undercut/,dataset_cryai/images/gareth-bale-long-hair-with-man-bun-and-undercut__00.jpg
train,jacob-elordi-hair-tousled-textured-waves-hairstyle__00.jpg,Jacob Elordi Hair Tousled Textured Waves Hairstyle,Long|Oval Face Shape,Texture|Thick|Wavy,Brown|Celebrity|Volume,10|12|6|7|8,"Elordi’s hairstyle is a modern take on classic Hollywoodwaves, with a natural, undone texture that adds depth andvolume. The relaxed yet structured finish makes it incredibly versatile, working equally well for formal events or a casual, off-duty look. It’s perfect for men withmediumtothickhair and can be adapted to different hair lengths.",https://manforhimself.com/mens-hairstyles/jacob-elordi-hair-tousled-textured-waves-hairstyle/,dataset_cryai/images/jacob-elordi-hair-tousled-textured-waves-hairstyle__00.jpg
train,billy-magnussen-side-parted-hair-with-long-fringe__00.jpeg,Billy Magnussen Side Parted Hair With Long Fringe,Triangle Face Shape,Short|Straight,90s Throwback|Blonde|Celebrity|Fringe|Side Part,16|4|5,"You might recognise Billy Magnussen from Bond filmNo Time To Die, Sopranos prequelThe Saints of Newarkand most recently as a villain in theRoad Houseremake with Jake Gyllenhaal which is on Amazon Prime.",https://manforhimself.com/mens-hairstyles/billy-magnussen-side-parted-hair-with-long-fringe/,dataset_cryai/images/billy-magnussen-side-parted-hair-with-long-fringe__00.jpeg
train,moses-sumney-platinum-blonde-afro-buzz-cut__00.jpg,Moses Sumney Platinum Blonde Afro Buzz Cut,Oval Face Shape,Texture,Afro|Blonde|Buzz Cut|Celebrity|Dyed,12|6,There’s no doubt that Moses Sumney’sbleached blondeAfrobuzz cutis a strong look.,https://manforhimself.com/mens-hairstyles/moses-sumney-platinum-blonde-afro-buzz-cut/,dataset_cryai/images/moses-sumney-platinum-blonde-afro-buzz-cut__00.jpg
train,matty-healy-wavy-quiff-with-sideburns__00.jpg,Matty Healy Wavy Quiff With Sideburns,Oval Face Shape,Thick|Wavy,Brown|Celebrity|Classic|Quiff,12|7|8,"As front man for Brit band The 1975, Matty Healy’s hair has been an ever changing spectacle of cuts and colours. But although thiswavyquiffwith sideburns is his mostclassiclook yet, it really suits the now 33-year-old.",https://manforhimself.com/mens-hairstyles/matty-healy-wavy-quiff-with-sideburns/,dataset_cryai/images/matty-healy-wavy-quiff-with-sideburns__00.jpg
train,jon-kortajarena-slicked-back-hair-with-semi-quiff__00.jpg,Jon Kortajarena Slicked Back Hair With Semi Quiff,Oval Face Shape,Fine|Straight,Brown|Celebrity|Quiff|Slicked Back,12|1|5,Spanish Model/actor Jon Kortajarena’sslicked back hairwithsemi quiffis a slight spin on this year’s biggest hair trend – there’s a little volume at the front where it has been slightly pushed up into a quiff-esque style.,https://manforhimself.com/mens-hairstyles/jon-kortajarena-slicked-back-hair-with-semi-quiff/,dataset_cryai/images/jon-kortajarena-slicked-back-hair-with-semi-quiff__00.jpg
